Trader_ID,Region,Account_Type,Trade_ID,Instrument,Trade_Type,Trade_Date,Entry_Price,Exit_Price,Profit_Loss,Drawdown,Position_Size,Leverage,Trade_Duration_Minutes,Scalper_Flag,Risk_Score,Win_Flag,Cumulative_Profit,Trading_Session,Position_Exposure,Risk_per_Trade,Streak_ID
T0149,East,Retail,TR04823,Stock,Short,2025-04-25,960.69,967.4253632304492,10069.37,20.34,299,5,42,No,2,Yes,294878.3,Afternoon,1436231.55,30408.3,10
T0246,South,Retail,TR04824,Forex,Short,2025-11-09,419.27,428.3864002381629,11951.6,29.99,437,3,14,Yes,2,Yes,-117649.51,Morning,549662.97,39316.89,10
T0395,East,Retail,TR04825,Commodity,Long,2025-11-11,730.04,731.5896618131724,12319.81,2.85,795,10,10,Yes,1,Yes,1929232.24,Evening,5803818.0,22657.5,11
T0487,East,Institutional,TR04826,Commodity,Long,2025-11-05,192.21,196.65072261135884,10111.53,8.61,759,3,288,No,1,Yes,20676.93,Morning,437662.17,19604.97,12
T0476,North,Retail,TR04827,Forex,Short,2025-04-13,824.58,836.0737762308665,252.86,37.82,11,2,279,No,2,Yes,-301841.61,Morning,18140.76,832.04,13
T0005,East,Retail,TR04828,Forex,Long,2026-02-21,223.73,222.37925026552284,-3214.78,1.74,238,10,211,No,1,No,-85463.87,Morning,532477.4,4141.2,14
T0465,South,Retail,TR04829,Crypto,Long,2025-04-16,678.55,673.6081235087428,-61180.43,16.4,619,20,31,No,3,No,-66433.11,Evening,8400449.0,203032.0,15
T0184,East,Retail,TR04830,Crypto,Long,2025-11-04,511.43,517.4807788988871,7442.46,13.3,410,3,155,No,1,Yes,22726.95,Afternoon,629058.9,16359.0,16
T0020,West,Retail,TR04831,Crypto,Long,2025-06-17,155.09,153.91016665164562,-1970.32,13.85,334,5,106,No,1,No,-248526.91,Morning,259000.3,23129.5,16
T0425,East,Retail,TR04832,Stock,Long,2025-05-08,34.7,34.857666160596615,49.35,1.78,313,1,6,Yes,1,Yes,167699.93,Afternoon,10861.1,557.14,1
T0046,North,Retail,TR04833,Stock,Short,2025-03-03,931.44,931.8851818463768,0.89,62.48,1,2,275,No,3,Yes,71164.29,Morning,1862.88,124.96,2
T0012,South,Retail,TR04834,Commodity,Short,2025-12-10,134.43,132.09746744850906,-6099.57,0.74,523,5,744,No,1,No,122565.45,Evening,351534.45,1935.1,2
T0070,North,Institutional,TR04835,Commodity,Long,2025-04-19,707.9,706.8869957143769,-1357.43,7.33,670,2,148,No,1,No,-53756.53,Morning,948586.0,9822.2,3
T0017,West,Retail,TR04836,Forex,Long,2025-08-07,656.16,649.5800205465996,-17371.15,36.97,88,30,31,No,5,No,49788.13,Morning,1732262.4,97600.8,4
T0371,East,Retail,TR04837,Commodity,Long,2025-11-25,348.3,350.1794571283301,9096.57,29.09,242,20,97,No,3,Yes,247853.68,Morning,1685772.0,140795.6,5
T0147,North,Retail,TR04838,Crypto,Short,2025-10-17,193.53,194.3095882868735,514.53,1.03,132,5,13,Yes,1,Yes,-386353.23,Morning,127729.8,679.8,5
T0154,North,Retail,TR04839,Forex,Long,2025-04-30,186.54,185.57522887977515,-28846.66,18.35,598,50,42,No,6,No,997075.72,Evening,5577546.0,548665.0,6
T0304,North,Retail,TR04840,Stock,Long,2025-11-09,589.47,587.7027143383906,-2198.5,52.19,622,2,151,No,3,No,1409191.3,Morning,733300.68,64924.36,7
T0108,North,Institutional,TR04841,Forex,Long,2025-10-18,551.45,536.2697530007636,-149373.63,48.15,328,30,42,No,5,No,-1729764.92,Evening,5426268.0,473796.0,8
T0236,West,Retail,TR04842,Forex,Long,2025-08-31,877.18,890.595558510878,4467.38,0.76,111,3,19,No,1,Yes,-123096.16,Morning,292100.94,253.08,1
T0308,West,Retail,TR04843,Commodity,Short,2025-08-12,643.6,637.3214554663253,-22602.76,26.16,720,5,0,Yes,2,No,97613.04,Evening,2316960.0,94176.0,1
T0352,East,Retail,TR04844,Stock,Long,2026-01-14,821.08,837.5271981810778,14259.72,65.34,289,3,101,No,4,Yes,65982.77,Morning,711876.36,56649.78,1
T0070,East,Retail,TR04845,Crypto,Short,2025-03-15,42.09,40.51295657327309,-1972.88,3.19,417,3,415,No,1,No,-55729.41,Morning,52654.59,3990.69,2
T0183,South,Retail,TR04846,Crypto,Long,2025-02-27,674.28,684.5097269615754,7570.0,23.31,74,10,79,No,2,Yes,39025.02,Morning,498967.2,17249.4,2
T0250,West,Retail,TR04847,Stock,Long,2025-12-16,241.37,239.84325870093343,-3819.91,21.18,834,3,28,No,1,No,-163501.52,Evening,603907.74,52992.36,3
T0228,North,Retail,TR04848,Stock,Long,2025-10-21,260.31,267.38494792085305,16152.11,16.56,761,3,74,No,1,Yes,-409127.52,Afternoon,594287.73,37806.48,3
T0102,North,Retail,TR04849,Forex,Long,2025-04-14,723.37,741.3253194299266,3878.35,71.9,108,2,110,No,4,Yes,-235380.58,Evening,156247.92,15530.4,4
T0075,South,Retail,TR04850,Stock,Long,2025-10-27,795.5,832.5579151827503,191218.84,26.63,516,10,193,No,2,Yes,227970.26,Morning,4104780.0,137410.8,4
T0417,North,Retail,TR04851,Forex,Long,2025-11-28,378.02,385.23135592818994,26213.28,24.33,727,5,72,No,2,Yes,127067.7,Afternoon,1374102.7,88439.55,4
T0446,South,Retail,TR04852,Stock,Short,2025-07-31,792.18,779.8925904640957,-16981.2,33.63,691,2,22,No,2,No,186906.41,Evening,1094792.76,46476.66,5
T0216,East,Retail,TR04853,Stock,Long,2025-07-15,449.31,457.94507884912167,11519.2,29.1,667,2,24,No,2,Yes,-153765.39,Evening,599379.54,38819.4,5
T0407,West,Retail,TR04854,Stock,Short,2025-04-15,859.07,863.0851119307853,6432.21,22.32,801,2,275,No,1,Yes,-700167.08,Morning,1376230.14,35756.64,1
T0399,South,Retail,TR04855,Stock,Short,2026-01-03,34.65,34.15436863961752,-1826.4,1.33,737,5,32,No,1,No,-28354.58,Morning,127685.25,4901.05,2
T0411,North,Institutional,TR04856,Stock,Long,2025-08-27,92.66,94.36723899653352,896.3,8.64,105,5,156,No,1,Yes,-76206.28,Evening,48646.5,4536.0,2
T0203,South,Retail,TR04857,Commodity,Short,2025-11-12,778.59,779.7753077149864,9055.75,22.51,382,20,37,No,3,Yes,89673.3,Morning,5948427.6,171976.4,2
T0192,East,Retail,TR04858,Stock,Long,2025-12-24,627.85,660.4816851881662,97242.42,38.97,596,5,152,No,2,Yes,215098.95,Afternoon,1870993.0,116130.6,3
T0249,North,Retail,TR04859,Commodity,Long,2026-01-01,563.43,568.1753082320511,1096.17,51.76,77,3,9,Yes,3,Yes,-11345.27,Morning,130152.33,11956.56,3
T0499,East,Retail,TR04860,Commodity,Long,2025-04-08,617.84,615.1645610672794,-27155.71,29.72,203,50,27,No,7,No,-6359.19,Afternoon,6271076.0,301658.0,3
T0242,East,Retail,TR04861,Commodity,Long,2026-01-21,930.89,892.3098844892613,-656633.57,64.71,851,20,63,No,5,No,-603642.18,Afternoon,15843747.8,1101364.2,3
T0465,South,Retail,TR04862,Stock,Short,2025-08-26,658.98,632.0244759513281,-27009.44,49.29,501,2,86,No,3,No,-93442.55,Morning,660297.96,49388.58,3
T0179,East,Institutional,TR04863,Crypto,Short,2025-07-26,651.0,645.7647176552294,-37851.09,35.42,241,30,52,No,5,No,23925.33,Evening,4706730.0,256086.6,4
T0437,North,Institutional,TR04864,Stock,Long,2025-04-30,761.88,772.941577181377,88492.62,28.87,800,10,102,No,2,Yes,271300.37,Afternoon,6095040.0,230960.0,4
T0462,East,Institutional,TR04865,Stock,Short,2025-06-21,867.95,886.7155430339574,39801.72,70.17,707,3,47,No,4,Yes,-42695.51,Morning,1840921.95,148830.57,5
T0219,East,Retail,TR04866,Crypto,Long,2025-10-21,269.29,274.4649742975612,5775.27,14.92,372,3,136,No,1,Yes,-109435.1,Afternoon,300527.64,16650.72,5
T0082,South,Institutional,TR04867,Stock,Long,2025-06-27,620.58,596.5996397988565,-14747.92,7.21,205,3,85,No,1,No,-63976.58,Evening,381656.7,4434.15,5
T0092,East,Retail,TR04868,Commodity,Short,2025-07-08,588.14,580.255716697574,-32483.25,51.44,412,10,146,No,4,No,-73140.31,Evening,2423136.8,211932.8,5
T0435,West,Retail,TR04869,Forex,Long,2026-02-09,143.5,141.05989166025995,-1044.37,4.27,214,2,67,No,1,No,195742.97,Evening,61418.0,1827.56,1
T0175,South,Retail,TR04870,Stock,Short,2026-02-16,525.11,534.1334588626726,3979.35,25.91,441,1,250,No,1,Yes,294167.75,Afternoon,231573.51,11426.31,2
T0239,South,Retail,TR04871,Stock,Short,2025-10-03,78.86,78.34519634460888,-820.08,1.69,531,3,57,No,1,No,133428.92,Afternoon,125623.98,2692.17,3
T0260,North,Retail,TR04872,Crypto,Long,2026-02-18,193.11,197.92565467102293,6462.61,9.51,671,2,44,No,1,Yes,176185.29,Afternoon,259153.62,12762.42,4
T0391,North,Retail,TR04873,Forex,Short,2025-09-27,913.83,914.6883874047109,909.89,11.81,212,5,97,No,1,Yes,-175585.78,Evening,968659.8,12518.6,5
T0365,North,Retail,TR04874,Crypto,Short,2025-12-14,128.05,127.21371940880437,-2216.14,7.25,53,50,85,No,5,No,67625.39,Morning,339332.5,19212.5,6
T0163,North,Institutional,TR04875,Stock,Long,2025-05-10,583.13,581.3606007614352,-4520.82,30.48,511,5,87,No,2,No,-14074.49,Afternoon,1489897.15,77876.4,7
T0048,West,Retail,TR04876,Stock,Short,2025-04-17,330.25,321.09131827176543,-40298.2,27.03,88,50,190,No,6,No,128284.82,Morning,1453100.0,118932.0,7
T0329,South,Retail,TR04877,Stock,Short,2025-11-03,559.76,553.9452864417376,-39074.88,31.34,672,10,106,No,3,No,79159.54,Afternoon,3761587.2,210604.8,8
T0328,East,Retail,TR04878,Stock,Short,2025-11-21,242.62,245.12687767042647,22.56,9.92,9,1,259,No,1,Yes,377112.09,Morning,2183.58,89.28,8
T0116,North,Institutional,TR04879,Stock,Short,2025-10-24,449.94,448.7659930420834,-16224.78,20.98,691,20,115,No,3,No,-100040.49,Afternoon,6218170.8,289943.6,8
T0429,North,Retail,TR04880,Stock,Long,2026-02-01,868.66,843.3645421209308,-4199.05,52.53,83,2,2,Yes,3,No,-90351.52,Morning,144197.56,8719.98,9
T0337,North,Retail,TR04881,Stock,Long,2025-06-05,382.45,361.9197428881393,-272231.21,32.11,663,20,245,No,4,No,-226912.0,Morning,5071287.0,425778.6,1
T0337,East,Institutional,TR04882,Crypto,Short,2026-02-02,359.5,349.71180674115897,-2447.05,1.5,25,10,219,No,1,No,-229359.05,Evening,89875.0,375.0,1
T0369,North,Retail,TR04883,Forex,Short,2025-04-02,451.66,441.8453741872642,-44165.82,41.85,225,20,6,Yes,4,No,-340950.48,Evening,2032470.0,188325.0,1
T0225,East,Retail,TR04884,Stock,Long,2025-05-30,109.49,111.49406911871954,1992.04,0.92,497,2,16,No,1,Yes,-75689.88,Afternoon,108833.06,914.48,2
T0352,South,Retail,TR04885,Forex,Long,2025-12-19,393.47,383.8902471133785,-82385.87,13.56,430,20,97,No,3,No,-16403.1,Morning,3383842.0,116616.0,3
T0328,South,Retail,TR04886,Forex,Short,2025-10-19,16.83,16.670710652318135,-340.88,0.57,428,5,5,Yes,1,No,376771.21,Evening,36016.2,1219.8,3
T0147,South,Institutional,TR04887,Forex,Short,2025-07-21,508.36,495.8413026253996,-2428.63,27.03,194,1,63,No,1,No,-388781.86,Morning,98621.84,5243.82,3
T0063,West,Retail,TR04888,Forex,Long,2025-04-17,849.46,855.4697990855007,14183.13,30.13,118,20,444,No,4,Yes,865558.35,Morning,2004725.6,71106.8,3
T0294,East,Institutional,TR04889,Stock,Short,2026-02-19,556.55,564.2171825012107,128041.95,12.2,835,20,22,No,3,Yes,-525322.06,Evening,9294385.0,203740.0,4
T0323,North,Institutional,TR04890,Stock,Short,2025-04-02,611.65,618.8921854703441,32408.78,14.89,895,5,27,No,1,Yes,-187083.61,Evening,2737133.75,66632.75,4
T0443,North,Retail,TR04891,Stock,Short,2026-01-05,40.26,40.19351789109693,-184.29,3.97,924,3,135,No,1,No,-560055.58,Afternoon,111600.72,11004.84,4
T0325,North,Retail,TR04892,Stock,Short,2025-04-06,860.92,864.5459748199253,8267.22,72.03,760,3,5,Yes,4,Yes,29167.86,Afternoon,1962897.6,164228.4,5
T0013,North,Institutional,TR04893,Forex,Long,2025-10-25,391.15,398.4648501988475,36464.53,31.51,997,5,206,No,2,Yes,-206080.82,Morning,1949882.75,157077.35,6
T0431,West,Retail,TR04894,Crypto,Long,2025-10-04,975.1,968.1826417945234,-137655.43,40.88,995,20,26,No,4,No,-426029.82,Evening,19404490.0,813512.0,7
T0494,North,Retail,TR04895,Stock,Long,2025-08-01,129.26,128.7906629484039,-183.04,12.1,78,5,91,No,1,No,465679.76,Morning,50411.4,4719.0,8
T0189,West,Retail,TR04896,Crypto,Long,2025-07-25,945.23,964.5593037752224,5876.11,5.93,152,2,34,No,1,Yes,-12486.73,Morning,287349.92,1802.72,9
T0287,East,Retail,TR04897,Crypto,Long,2026-01-13,637.95,636.7290461179965,-205.12,7.99,56,3,129,No,1,No,22560.17,Morning,107175.6,1342.32,10
T0208,South,Institutional,TR04898,Stock,Long,2026-01-15,61.82,61.91473612036745,387.47,1.53,818,5,106,No,1,Yes,-260897.38,Afternoon,252843.8,6257.7,11
T0114,North,Retail,TR04899,Commodity,Long,2025-04-24,971.98,997.8596980116404,46195.26,62.37,357,5,351,No,4,Yes,122234.79,Evening,1734984.3,111330.45,12
T0480,South,Retail,TR04900,Stock,Long,2026-01-26,23.73,23.55255439125244,-137.88,0.4,259,3,70,No,1,No,312720.27,Morning,18438.21,310.8,13
T0022,East,Institutional,TR04901,Commodity,Long,2025-12-05,733.39,744.9531710953047,12372.59,24.64,535,2,249,No,1,Yes,187563.82,Evening,784727.3,26364.8,13
T0349,East,Institutional,TR04902,Stock,Short,2025-10-22,890.63,902.9146363955948,16559.69,15.78,674,2,102,No,1,Yes,395963.82,Morning,1200569.24,21271.44,14
T0214,North,Retail,TR04903,Stock,Long,2025-07-29,184.05,184.87124012846851,1914.31,14.72,777,3,295,No,1,Yes,-94009.22,Afternoon,429020.55,34312.32,1
T0171,East,Institutional,TR04904,Forex,Short,2025-05-12,349.92,350.91809468204053,1778.6,31.81,594,3,41,No,2,Yes,-10159.0,Evening,623557.44,56685.42,1
T0323,South,Retail,TR04905,Commodity,Short,2026-01-10,565.62,548.6135967966798,-29131.97,48.1,571,3,95,No,3,No,-216215.58,Morning,968907.06,82395.3,1
T0054,North,Retail,TR04906,Stock,Short,2026-01-17,683.01,708.5161278923488,294850.84,1.87,578,20,59,No,2,Yes,145241.72,Morning,7895595.6,21617.2,2
T0394,West,Institutional,TR04907,Crypto,Long,2025-07-25,873.16,869.4939907371541,-4465.2,27.7,406,3,8,Yes,2,No,190058.69,Evening,1063508.88,33738.6,2
T0298,North,Retail,TR04908,Crypto,Short,2025-07-16,763.46,772.9886298243182,3287.38,48.68,115,3,102,No,3,Yes,126418.2,Morning,263393.7,16794.6,3
T0320,South,Retail,TR04909,Stock,Long,2025-07-11,369.7,377.02264272925714,17640.25,0.03,803,3,189,No,1,Yes,42228.26,Evening,890607.3,72.27,4
T0126,North,Retail,TR04910,Stock,Long,2026-02-09,823.5,829.50148200436,27816.87,61.46,927,5,97,No,4,Yes,127462.98,Evening,3816922.5,284867.1,4
T0277,North,Retail,TR04911,Stock,Long,2025-04-04,966.42,990.813419272816,23124.96,83.96,474,2,39,No,4,Yes,162604.68,Afternoon,916166.16,79594.08,5
T0464,South,Institutional,TR04912,Stock,Short,2025-10-16,234.72,239.02304813687573,97334.95,1.82,754,30,36,No,3,Yes,84068.58,Evening,5309366.4,41168.4,6
T0204,North,Retail,TR04913,Crypto,Short,2025-07-17,83.35,80.28835727615247,-2045.18,3.59,334,2,32,No,1,No,3838.11,Evening,55677.8,2398.12,6
T0194,North,Retail,TR04914,Commodity,Long,2025-11-30,432.35,432.166954741864,-1136.71,13.09,621,10,467,No,2,No,194066.66,Evening,2684893.5,81288.9,7
T0169,South,Retail,TR04915,Crypto,Short,2025-08-09,882.58,845.0043986222003,-306616.91,83.57,816,10,61,No,5,No,115987.44,Morning,7201852.8,681931.2,8
T0152,East,Institutional,TR04916,Commodity,Long,2025-10-10,158.79,157.88387518545724,-559.99,5.16,309,2,45,No,1,No,-214624.71,Evening,98132.22,3188.88,9
T0035,South,Retail,TR04917,Stock,Short,2025-04-08,886.94,871.7092960688517,-752396.77,51.53,988,50,65,No,8,No,-764177.91,Afternoon,43814836.0,2545582.0,9
T0184,North,Retail,TR04918,Stock,Short,2025-08-27,992.29,973.6851718613046,-6158.2,0.9,331,1,14,Yes,1,No,16568.75,Evening,328447.99,297.9,10
T0286,West,Retail,TR04919,Crypto,Short,2025-04-14,63.46,63.6552023573946,318.57,5.31,544,3,26,No,1,Yes,90865.0,Morning,103566.72,8665.92,1
T0057,West,Retail,TR04920,Crypto,Long,2025-10-12,500.3,506.8541554991154,14255.29,1.47,725,3,85,No,1,Yes,367224.55,Afternoon,1088152.5,3197.25,1
T0222,South,Retail,TR04921,Stock,Short,2026-02-21,335.6,324.7065789668254,-214164.66,19.1,983,20,192,No,3,No,30430.03,Evening,6597896.0,375506.0,2
T0303,West,Retail,TR04922,Stock,Long,2025-09-09,399.74,417.1277042914272,8763.4,29.61,504,1,250,No,2,Yes,91304.94,Morning,201468.96,14923.44,2
T0163,North,Institutional,TR04923,Crypto,Short,2025-09-01,457.12,461.28922985049365,1834.46,18.13,88,5,241,No,1,Yes,-12240.03,Evening,201132.8,7977.2,3
T0019,North,Retail,TR04924,Stock,Short,2025-02-27,742.31,741.3302865942335,-1779.16,2.35,908,2,347,No,1,No,165121.89,Evening,1348034.96,4267.6,4
T0370,South,Retail,TR04925,Stock,Long,2026-02-06,595.39,594.3504164504634,-2983.6,53.63,574,5,16,No,3,No,-264049.32,Afternoon,1708769.3,153918.1,5
T0264,North,Retail,TR04926,Forex,Short,2025-05-28,961.59,928.4388180546116,-497.27,35.2,3,5,5,Yes,2,No,-66629.1,Evening,14423.85,528.0,6
T0282,East,Retail,TR04927,Commodity,Long,2025-06-24,339.44,334.94637310169213,-3478.07,15.82,774,1,13,Yes,1,No,95253.08,Evening,262726.56,12244.68,7
T0113,North,Retail,TR04928,Crypto,Long,2025-08-31,546.09,534.4614626793732,-4453.73,44.4,383,1,110,No,2,No,-138174.91,Afternoon,209152.47,17005.2,7
T0488,South,Retail,TR04929,Crypto,Short,2026-01-07,815.2,803.8160178891563,-7103.6,53.86,624,1,97,No,3,No,-178801.77,Morning,508684.8,33608.64,8
T0327,East,Retail,TR04930,Stock,Long,2025-04-01,379.3,383.9527388676762,48760.7,12.34,524,20,133,No,3,Yes,52860.2,Evening,3975064.0,129323.2,9
T0030,East,Retail,TR04931,Forex,Short,2025-03-06,470.65,463.0909997964709,-128125.05,25.45,565,30,55,No,4,No,-202457.49,Evening,7977517.5,431377.5,9
T0135,West,Retail,TR04932,Stock,Long,2026-02-18,688.12,693.386451999916,2338.3,6.47,148,3,59,No,1,Yes,44571.12,Evening,305525.28,2872.68,1
T0067,North,Retail,TR04933,Commodity,Long,2026-01-06,862.14,872.493024396567,104772.61,41.48,506,20,94,No,4,Yes,-153458.71,Afternoon,8724856.8,419777.6,2
T0065,South,Retail,TR04934,Stock,Short,2025-05-24,421.52,423.3910418048764,3626.08,18.05,646,3,9,Yes,1,Yes,170852.9,Evening,816905.76,34980.9,3
T0292,West,Retail,TR04935,Forex,Long,2025-06-18,536.63,557.9686491721005,5377.34,40.78,84,3,193,No,2,Yes,-104141.23,Morning,135230.76,10276.56,3
T0025,West,Retail,TR04936,Crypto,Long,2025-05-03,975.37,981.0510985222464,6783.23,78.03,398,3,307,No,4,Yes,56080.68,Afternoon,1164591.78,93167.82,3
T0037,North,Institutional,TR04937,Stock,Long,2025-08-22,52.04,53.54901237481171,2776.58,4.54,184,10,58,No,1,Yes,79162.03,Evening,95753.6,8353.6,3
T0001,North,Retail,TR04938,Commodity,Long,2025-06-19,453.75,470.7239491296499,5737.19,38.9,169,2,161,No,2,Yes,-38612.54,Afternoon,153367.5,13148.2,4
T0399,South,Retail,TR04939,Stock,Short,2026-02-11,639.62,637.9151707896893,-2869.23,63.86,561,3,95,No,4,No,-31223.81,Afternoon,1076480.46,107476.38,5
T0037,West,Institutional,TR04940,Stock,Short,2025-11-11,18.34,19.440703391063167,2377.52,1.3,108,20,32,No,2,Yes,81539.55,Evening,39614.4,2808.0,6
T0141,South,Retail,TR04941,Stock,Short,2025-07-07,600.82,616.4328529794097,90398.42,37.29,193,30,8,Yes,5,Yes,188616.07,Morning,3478747.8,215909.1,7
T0232,West,Institutional,TR04942,Crypto,Long,2025-07-24,65.64,64.2927030330675,-2295.79,0.97,852,2,33,No,1,No,4143.72,Evening,111850.56,1652.88,8
T0136,West,Retail,TR04943,Crypto,Long,2025-10-23,858.98,880.5538402919062,46168.02,40.21,214,10,111,No,3,Yes,2675.17,Afternoon,1838217.2,86049.4,9
T0389,West,Retail,TR04944,Stock,Short,2025-11-21,809.02,798.4573882674181,-3802.54,34.82,360,1,4,Yes,2,No,-40317.66,Evening,291247.2,12535.2,9
T0188,North,Retail,TR04945,Stock,Short,2025-06-09,41.93,42.36883608203044,83.38,3.08,95,2,217,No,1,Yes,232843.22,Afternoon,7966.7,585.2,10
T0128,West,Institutional,TR04946,Commodity,Short,2025-10-28,58.32,59.62552225081634,708.9,1.6,543,1,422,No,1,Yes,-143748.84,Evening,31667.76,868.8,10
T0201,West,Retail,TR04947,Stock,Long,2025-04-09,756.08,769.1941261068046,6137.41,65.84,156,3,10,Yes,4,Yes,117904.97,Evening,353845.44,30813.12,10
T0127,West,Retail,TR04948,Forex,Short,2025-10-07,375.85,371.0893797965544,-7483.69,8.26,524,3,33,No,1,No,-539209.11,Evening,590836.2,12984.72,10
T0257,East,Retail,TR04949,Forex,Long,2025-05-30,579.28,569.5522334889164,-5291.9,28.01,272,2,135,No,2,No,-18106.68,Morning,315128.32,15237.44,10
T0164,North,Retail,TR04950,Crypto,Long,2025-09-15,277.62,271.74572469403,-4329.34,26.22,737,1,196,No,1,No,131963.14,Morning,204605.94,19324.14,10
T0035,East,Retail,TR04951,Forex,Short,2025-03-17,181.24,186.96276359406983,2798.43,6.23,163,3,50,No,1,Yes,-761379.48,Morning,88626.36,3046.47,10
T0194,North,Retail,TR04952,Stock,Long,2025-07-04,303.12,308.6287168987201,6125.69,22.07,556,2,86,No,1,Yes,200192.35,Morning,337069.44,24541.84,11
T0191,South,Retail,TR04953,Commodity,Short,2025-05-12,254.25,260.57202047827286,5285.21,8.53,836,1,266,No,1,Yes,-272106.72,Evening,212553.0,7131.08,12
T0104,East,Retail,TR04954,Stock,Short,2026-01-31,453.82,437.9271382438811,-287978.66,23.34,906,20,58,No,3,No,-80101.2,Morning,8223218.4,422920.8,12
T0023,South,Retail,TR04955,Stock,Long,2025-05-14,749.21,760.6906248571634,25418.1,58.11,738,3,10,Yes,3,Yes,-470023.1,Evening,1658750.94,128655.54,12
T0265,West,Retail,TR04956,Stock,Long,2025-07-25,558.59,551.2731286398017,-55974.07,45.5,765,10,633,No,3,No,-137740.67,Afternoon,4273213.5,348075.0,12
T0290,South,Retail,TR04957,Commodity,Short,2025-07-20,613.09,599.4330043962359,-30523.39,51.65,745,3,23,No,3,No,185068.82,Afternoon,1370256.15,115437.75,12
T0430,South,Retail,TR04958,Crypto,Short,2026-02-10,475.38,462.7326616883046,-9751.1,4.73,771,1,6,Yes,1,No,165192.41,Morning,366517.98,3646.83,12
T0462,South,Institutional,TR04959,Stock,Short,2025-06-08,331.49,331.99505427879507,1210.62,28.34,799,3,63,No,2,Yes,-41484.89,Morning,794581.53,67930.98,1
T0384,South,Retail,TR04960,Crypto,Short,2025-07-08,152.07,151.3298084731315,-2664.69,2.23,180,20,15,No,2,No,199275.46,Evening,547452.0,8028.0,1
T0260,North,Retail,TR04961,Stock,Short,2025-06-07,361.02,364.793226319916,841.43,9.85,223,1,462,No,1,Yes,177026.72,Evening,80507.46,2196.55,2
T0414,East,Retail,TR04962,Commodity,Short,2025-06-10,668.55,670.0874068645824,3566.78,64.92,116,20,57,No,5,Yes,1216864.16,Afternoon,1551036.0,150614.4,2
T0479,North,Retail,TR04963,Stock,Long,2025-05-19,736.44,746.3569636796699,47651.01,10.62,961,5,209,No,1,Yes,50873.24,Evening,3538594.2,51029.1,3
T0358,North,Retail,TR04964,Crypto,Long,2025-06-05,474.49,473.045604526774,-361.1,11.91,5,50,23,No,6,No,84638.57,Morning,118622.5,2977.5,4
T0075,North,Retail,TR04965,Forex,Long,2025-03-19,648.55,638.2072685175016,-239847.94,21.78,773,30,17,No,4,No,-11877.68,Morning,15039874.5,505078.2,5
T0355,South,Retail,TR04966,Stock,Short,2025-08-17,218.44,222.71643281234668,5644.89,17.61,66,20,125,No,3,Yes,179847.86,Evening,288340.8,23245.2,5
T0072,North,Institutional,TR04967,Crypto,Long,2025-09-13,861.47,871.1748316733408,5114.45,27.64,527,1,288,No,2,Yes,128094.33,Afternoon,453994.69,14566.28,6
T0259,East,Institutional,TR04968,Stock,Short,2025-04-16,867.28,867.2027386166302,-69.38,71.64,449,2,14,Yes,4,No,219469.56,Afternoon,778817.44,64332.72,6
T0398,North,Retail,TR04969,Forex,Short,2026-02-17,327.12,327.24591355630224,56.28,6.73,149,3,106,No,1,Yes,429461.78,Afternoon,146222.64,3008.31,6
